candidateActorId,normalizedName,displayName,sourceSystemCount,sourceSystems,venueCount,venues,candidateType,sourceRecordCount,issueDomains,totalActivityAmount,sourceRecordSamples,candidateUse,reviewAction,claimBoundary
cand-4049fe5ef160,VALIANT TECHNICAL SERVICES,VALIANT TECHNICAL SERVICES INC.,2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,2,procurement,1.2020,USAspending national actions:usaspending-procurement-national-actions.csv:FA461018C0001|FA461018C0001|Q251UBGE4KM7:recipient | USAspending agency actions:usaspending-procurement-actions.csv:FA461018C0001|FA461018C0001|Q251UBGE4KM7:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-581cb1cee2dc,ENTERPRISE TECHNOLOGY SOLUTIONS,"ENTERPRISE TECHNOLOGY SOLUTIONS, INC.",2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,16,procurement,1.1929,USAspending national actions:usaspending-procurement-national-actions.csv:FA875124FG040|FA875124FG040|FBRMCGPMN963:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:FA810124FG035|FA810124FG035|FBRMCGPMN963:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:20341124F00013|20341124F00013|FBRMCGPMN963:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:FA481424FG013|FA481424FG013|FBRMCGPMN963:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:FA441724FG115|FA441724FG115|FBRMCGPMN963:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:FA860124FG119|FA860124FG119|FBRMCGPMN963:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:FA301021F0006|FA301021F0006|FBRMCGPMN963:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:FA303024FG046|FA303024FG046|FBRMCGPMN963:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-d59fe9a4f896,DUWRIGHT CONSTRUCTION,DUWRIGHT CONSTRUCTION INC,2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,2,procurement,1.1340,USAspending national actions:usaspending-procurement-national-actions.csv:N6247324F5233|N6247324F5233|GF3NYNNW3YD1:recipient | USAspending agency actions:usaspending-procurement-actions.csv:N6247324F5233|N6247324F5233|GF3NYNNW3YD1:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-a66495ce361c,AVALON CONTRACTING,AVALON CONTRACTING INC,2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,3,procurement,1.0861,USAspending national actions:usaspending-procurement-national-actions.csv:36C26024N0047|36C26024N0047|PN8MENHN2CG5:recipient | USAspending agency actions:usaspending-procurement-actions.csv:36C26024N0047|36C26024N0047|PN8MENHN2CG5:recipient | USAspending agency actions:usaspending-procurement-actions.csv:36C26024N0238|36C26024N0238|PN8MENHN2CG5:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-de00853de536,MEDICAL COLLEGE WISCONSIN,"THE MEDICAL COLLEGE OF WISCONSIN, INC.",2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,8,procurement,1.0339,USAspending national actions:usaspending-procurement-national-actions.csv:36C25224N0054|36C25224N0054|E8VWJXMMUQ67:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:36C25224N0022|36C25224N0022|E8VWJXMMUQ67:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:36C25224N0092|36C25224N0092|E8VWJXMMUQ67:recipient | USAspending agency actions:usaspending-procurement-actions.csv:36C25224N0054|36C25224N0054|E8VWJXMMUQ67:recipient | USAspending agency actions:usaspending-procurement-actions.csv:36C25224N0022|36C25224N0022|E8VWJXMMUQ67:recipient | USAspending agency actions:usaspending-procurement-actions.csv:36C25224N0092|36C25224N0092|E8VWJXMMUQ67:recipient | USAspending agency actions:usaspending-procurement-actions.csv:36C25220P0374|36C25220P0374|E8VWJXMMUQ67:recipient | USAspending agency actions:usaspending-procurement-actions.csv:36C25220P0374|36C25220P0374|E8VWJXMMUQ67:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-dba4b66aef17,CEPEDA ASSOCIATES,"CEPEDA ASSOCIATES, INC.",2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,5,procurement,1.0000,USAspending national actions:usaspending-procurement-national-actions.csv:SPE4A524P4765|SPE4A524P4765|LJRBXLTGXN57:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:N4523A24C0802|N4523A24C0802|LJRBXLTGXN57:recipient | USAspending agency actions:usaspending-procurement-actions.csv:SPE4A524P4765|SPE4A524P4765|LJRBXLTGXN57:recipient | USAspending agency actions:usaspending-procurement-actions.csv:N4523A24C0802|N4523A24C0802|LJRBXLTGXN57:recipient | USAspending agency actions:usaspending-procurement-actions.csv:SPE7M424P4485|SPE7M424P4485|LJRBXLTGXN57:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-a9b6c3aa3348,CAPRICE ELECTRONICS,"CAPRICE ELECTRONICS, INC",2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,67,procurement,0.9859,USAspending national actions:usaspending-procurement-national-actions.csv:N0016724FG004|N0016724FG004|MKZJBAQV2BM3:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:FA448424FG045|FA448424FG045|MKZJBAQV2BM3:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:FA282324FG011|FA282324FG011|MKZJBAQV2BM3:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:FA489724FG019|FA489724FG019|MKZJBAQV2BM3:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:FA488724FG007|FA488724FG007|MKZJBAQV2BM3:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:FA462524FG054|FA462524FG054|MKZJBAQV2BM3:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:FA850124FG074|FA850124FG074|MKZJBAQV2BM3:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:FA252124FG078|FA252124FG078|MKZJBAQV2BM3:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-cb88fe9dc4ca,SAN DIEGO PATHOLOGISTS MEDICAL GROUP,"SAN DIEGO PATHOLOGISTS MEDICAL GROUP, INC.",2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,2,procurement,0.9730,USAspending national actions:usaspending-procurement-national-actions.csv:36C26220C0018|36C26220C0018|RPN3B54BBGD8:recipient | USAspending agency actions:usaspending-procurement-actions.csv:36C26220C0018|36C26220C0018|RPN3B54BBGD8:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-e59f048d09c0,ACCESSAGILITY,ACCESSAGILITY LLC,2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,10,procurement,0.9573,USAspending national actions:usaspending-procurement-national-actions.csv:N6832224FD001|N6832224FD001|HMXCQJ8ADNL7:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:FA860124FG061|FA860124FG061|HMXCQJ8ADNL7:recipient | USAspending agency actions:usaspending-procurement-actions.csv:68HERD24F0084|68HERD24F0084|HMXCQJ8ADNL7:recipient | USAspending agency actions:usaspending-procurement-actions.csv:89503624FSW400302|89503624FSW400302|HMXCQJ8ADNL7:recipient | USAspending agency actions:usaspending-procurement-actions.csv:140G0224F0084|140G0224F0084|HMXCQJ8ADNL7:recipient | USAspending agency actions:usaspending-procurement-actions.csv:140D0424F0837|140D0424F0837|HMXCQJ8ADNL7:recipient | USAspending agency actions:usaspending-procurement-actions.csv:N6832224FD001|N6832224FD001|HMXCQJ8ADNL7:recipient | USAspending agency actions:usaspending-procurement-actions.csv:80NSSC24FA198|80NSSC24FA198|HMXCQJ8ADNL7:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-1df80ba415c3,GOVCONNECTION,GOVCONNECTION INC,2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,11,procurement,0.9008,USAspending national actions:usaspending-procurement-national-actions.csv:W912PB24F3711|W912PB24F3711|GLGWMH9BMP76:recipient | USAspending agency actions:usaspending-procurement-actions.csv:140D0424F0428|140D0424F0428|GLGWMH9BMP76:recipient | USAspending agency actions:usaspending-procurement-actions.csv:692M1524F00037|692M1524F00037|GLGWMH9BMP76:recipient | USAspending agency actions:usaspending-procurement-actions.csv:W912HZ24PV046|W912HZ24PV046|GLGWMH9BMP76:recipient | USAspending agency actions:usaspending-procurement-actions.csv:W912PB24F3711|W912PB24F3711|GLGWMH9BMP76:recipient | USAspending agency actions:usaspending-procurement-actions.csv:75N98024F00001|75N98024F00001|GLGWMH9BMP76:recipient | USAspending agency actions:usaspending-procurement-actions.csv:75N94024F00002|75N94024F00002|GLGWMH9BMP76:recipient | USAspending agency actions:usaspending-procurement-actions.csv:75N95024F00001|75N95024F00001|GLGWMH9BMP76:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-73d88c723d0d,BAYLOR COLLEGE MEDICINE,BAYLOR COLLEGE OF MEDICINE,2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,5,procurement,0.8867,USAspending national actions:usaspending-procurement-national-actions.csv:36C25624N0070|36C25624N0070|FXKMA43NTV21:recipient | USAspending agency actions:usaspending-procurement-actions.csv:HHSN27200016|HHSN27200016|FXKMA43NTV21:recipient | USAspending agency actions:usaspending-procurement-actions.csv:75N93019F00132|75N93019F00132|FXKMA43NTV21:recipient | USAspending agency actions:usaspending-procurement-actions.csv:HHSN27200012|HHSN27200012|FXKMA43NTV21:recipient | USAspending agency actions:usaspending-procurement-actions.csv:36C25624N0070|36C25624N0070|FXKMA43NTV21:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-5829dce9e5da,EFS EBREX SARL,EFS EBREX SARL,2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,73,procurement,0.8800,USAspending national actions:usaspending-procurement-national-actions.csv:SPE30024FFR2B|SPE30024FFR2B|C3XMLX5JX1X8:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:SPE30024FFR2F|SPE30024FFR2F|C3XMLX5JX1X8:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:SPE30024FFR30|SPE30024FFR30|C3XMLX5JX1X8:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:SPE30024FFR35|SPE30024FFR35|C3XMLX5JX1X8:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:SPE30024FFR2U|SPE30024FFR2U|C3XMLX5JX1X8:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:SPE30024FFR2D|SPE30024FFR2D|C3XMLX5JX1X8:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:SPE30024FFR25|SPE30024FFR25|C3XMLX5JX1X8:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:SPE30024FFR2G|SPE30024FFR2G|C3XMLX5JX1X8:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
