canonicalActorId,issueCode,venue,periodStart,periodEnd,activityType,activityMeasure,sourceSystem,sourceRecordId,matchConfidence,activityAmount,jurisdiction,reviewStatus,notes
cand-2baa779c041d,lda-mmm,visible_lobbying,2008-07-01,2008-09-30,visible_lobbying_filing,1.0000,Official LDA API,b87a7bfc-205b-4524-8c95-6931c21ebc8d|lda-mmm|2,0.8000,0.0900,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-tax,visible_lobbying,2008-07-01,2008-09-30,visible_lobbying_filing,1.0000,Official LDA API,b87a7bfc-205b-4524-8c95-6931c21ebc8d|lda-tax|1,0.8000,0.0900,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-hom,visible_lobbying,2008-07-01,2008-09-30,visible_lobbying_filing,1.0000,Official LDA API,c0ef65c0-edd0-4a96-8100-3e04e30539cd|lda-hom|4,0.8000,0.2000,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-lbr,visible_lobbying,2008-07-01,2008-09-30,visible_lobbying_filing,1.0000,Official LDA API,c0ef65c0-edd0-4a96-8100-3e04e30539cd|lda-lbr|3,0.8000,0.2000,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-mmm,visible_lobbying,2008-07-01,2008-09-30,visible_lobbying_filing,1.0000,Official LDA API,c0ef65c0-edd0-4a96-8100-3e04e30539cd|lda-mmm|2,0.8000,0.2000,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-tax,visible_lobbying,2008-07-01,2008-09-30,visible_lobbying_filing,1.0000,Official LDA API,c0ef65c0-edd0-4a96-8100-3e04e30539cd|lda-tax|1,0.8000,0.2000,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-hom,visible_lobbying,2008-10-01,2008-12-31,visible_lobbying_filing,1.0000,Official LDA API,1e33f7dc-e314-401e-8c0a-1bd0ada46e62|lda-hom|3,0.8000,0.0900,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-mmm,visible_lobbying,2008-10-01,2008-12-31,visible_lobbying_filing,1.0000,Official LDA API,1e33f7dc-e314-401e-8c0a-1bd0ada46e62|lda-mmm|2,0.8000,0.0900,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-tax,visible_lobbying,2008-10-01,2008-12-31,visible_lobbying_filing,1.0000,Official LDA API,1e33f7dc-e314-401e-8c0a-1bd0ada46e62|lda-tax|1,0.8000,0.0900,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-hom,visible_lobbying,2008-10-01,2008-12-31,visible_lobbying_filing,1.0000,Official LDA API,5cac2d1d-611c-449a-9db9-07abe37f25c2|lda-hom|2,0.8000,0.2000,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-lbr,visible_lobbying,2008-10-01,2008-12-31,visible_lobbying_filing,1.0000,Official LDA API,5cac2d1d-611c-449a-9db9-07abe37f25c2|lda-lbr|4,0.8000,0.2000,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-mmm,visible_lobbying,2008-10-01,2008-12-31,visible_lobbying_filing,1.0000,Official LDA API,5cac2d1d-611c-449a-9db9-07abe37f25c2|lda-mmm|1,0.8000,0.2000,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-tax,visible_lobbying,2008-10-01,2008-12-31,visible_lobbying_filing,1.0000,Official LDA API,5cac2d1d-611c-449a-9db9-07abe37f25c2|lda-tax|3,0.8000,0.2000,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-372cc95f9387,lda-eng,visible_lobbying,2007-01-01,2007-06-30,visible_lobbying_filing,1.0000,Official LDA API,28145cd1-a9d1-4857-b5e0-a3fb29a4cdc7|lda-eng|1,0.8000,0.0400,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-372cc95f9387,lda-fue,visible_lobbying,2007-01-01,2007-06-30,visible_lobbying_filing,1.0000,Official LDA API,414dcc36-cd58-419e-a8e5-e2387d444783|lda-fue|1,0.8000,0.0200,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-372cc95f9387,lda-eng,visible_lobbying,2007-01-01,2007-06-30,visible_lobbying_filing,1.0000,Official LDA API,f200a51d-8c9c-4a10-abec-897f12f26dd6|lda-eng|1,0.8000,0.0000,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-372cc95f9387,lda-nat,visible_lobbying,2007-01-01,2007-06-30,visible_lobbying_filing,1.0000,Official LDA API,f200a51d-8c9c-4a10-abec-897f12f26dd6|lda-nat|2,0.8000,0.0000,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-372cc95f9387,lda-fin,visible_lobbying,2007-07-01,2007-12-31,visible_lobbying_filing,1.0000,Official LDA API,5c742088-c65d-4247-925b-2ea04f84dd0d|lda-fin|1,0.8000,0.0400,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-372cc95f9387,lda-fue,visible_lobbying,2007-07-01,2007-12-31,visible_lobbying_filing,1.0000,Official LDA API,5c742088-c65d-4247-925b-2ea04f84dd0d|lda-fue|2,0.8000,0.0400,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-372cc95f9387,lda-eng,visible_lobbying,2007-07-01,2007-12-31,visible_lobbying_filing,1.0000,Official LDA API,b732d451-3b4e-47bf-b3f8-e9c75c6d7783|lda-eng|1,0.8000,0.0400,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-372cc95f9387,lda-fin,visible_lobbying,2008-01-01,2008-03-31,visible_lobbying_filing,1.0000,Official LDA API,52179605-54cc-4c8c-bd50-3e0e8f29829f|lda-fin|1,0.8000,0.0200,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-372cc95f9387,lda-fue,visible_lobbying,2008-01-01,2008-03-31,visible_lobbying_filing,1.0000,Official LDA API,52179605-54cc-4c8c-bd50-3e0e8f29829f|lda-fue|2,0.8000,0.0200,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-372cc95f9387,lda-uns,visible_lobbying,2008-01-01,2008-03-31,visible_lobbying_filing,1.0000,Official LDA API,727378e9-832b-4166-a15c-b5cb99ac1745|lda-uns|1,0.8000,0.0000,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-372cc95f9387,lda-env,visible_lobbying,2008-04-01,2008-06-30,visible_lobbying_filing,1.0000,Official LDA API,810962fe-5fe4-47b3-8cea-3e822d961a29|lda-env|2,0.8000,0.0400,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
